title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes
Paintball,movie,"Action, Thriller",2009,tt1205071,3.8,2700
The Silent Enemy,movie,"Action, Biography, History",1958,tt0052197,6.6,906
Accident,movie,"Mystery, Thriller",2009,tt1202514,6.6,3993
Michael McIntyre: Hello Wembley!,movie,Comedy,2009,tt1563672,7.4,1035
Red Lights,movie,"Crime, Drama, Mystery",2004,tt0365190,6.6,3147
The Green Planet,movie,"Comedy, Sci-Fi",1996,tt0115650,7.1,5868
Couples Therapy,movie,"Comedy, Drama",2010,tt1425624,5.3,1138
Wonderful and Loved by All,movie,"Comedy, Drama",2007,tt0985680,5,859
Falkenberg Farewell,movie,Drama,2006,tt0855805,6.3,3037
White Collar Blues,movie,Comedy,1975,tt0071486,7.8,7504
Sean Lock: Live!,movie,"Comedy, Documentary",2008,tt1534503,7.4,329
Let Sleeping Corpses Lie,movie,"Drama, Horror",1974,tt0071431,6.7,9850
Kamome Diner,movie,"Comedy, Drama",2006,tt0483022,7.2,2901
Nowhere to Hide,movie,"Action, Crime, Thriller",1999,tt0223530,6.4,2323
Rob-B-Hood,movie,"Action, Adventure, Comedy",2006,tt0485976,6.6,16489
Man on the Roof,movie,"Action, Crime, Drama",1976,tt0074857,7.2,5431
Carriers,movie,"Adventure, Drama, Horror",2009,tt0806203,5.9,51877
Jack,movie,Drama,1977,tt0074704,5.6,547
The Shop on Main Street,movie,"Drama, War",1965,tt0059527,8.2,10170
My Scary Girl,movie,"Comedy, Crime, Drama",2006,tt0788052,6.3,749
Ca-bau-kan,movie,"Drama, History, Romance",2002,tt0312101,7.2,121
Insadong Scandal,movie,"Crime, Drama, Thriller",2009,tt1560154,6,226
Bob le Flambeur,movie,"Crime, Drama, Thriller",1956,tt0047892,7.6,13905
Carry on Cruising,movie,"Comedy, Romance",1962,tt0055831,6.1,3375
Pépé le Moko,movie,"Crime, Drama, Romance",1937,tt0029453,7.7,8397
Kamikaze Girls,movie,Comedy,2004,tt0416220,7.2,8569
Fantozzi subisce ancora,movie,Comedy,1983,tt0085524,6.4,2609
For Keeps?,movie,"Comedy, Drama, Romance",1988,tt0095169,5.9,5349
I Can Do Bad All by Myself,movie,"Comedy, Drama",2009,tt1385912,4.8,11022
At the Earth's Core,movie,"Adventure, Fantasy, Sci-Fi",1976,tt0074157,5.1,5852
Hoffman,movie,Drama,1970,tt0065839,6.8,1833
Agora,movie,"Adventure, Biography, Drama",2009,tt1186830,7.1,74820
A Summer Tale,movie,"Comedy, Drama, Family",2000,tt0204932,7.3,4780
Say Goodnight to the Bad Guys,movie,Comedy,2008,tt1324027,7.8,4127
Triangle,movie,"Fantasy, Mystery, Sci-Fi",2009,tt1187064,6.9,140641
Dr. Who and the Daleks,movie,"Adventure, Drama, Sci-Fi",1965,tt0059126,5.6,5596
RTT,movie,"Comedy, Romance",2009,tt1345507,5,1292
Britannia Hospital,movie,"Comedy, Sci-Fi",1982,tt0083694,6.2,3056
Boystown,movie,"Comedy, Crime",2007,tt0856776,6.1,1033
Mind the Gap,movie,"Comedy, Drama",2007,tt0959342,5.2,2270
Detective Conan: The Phantom of Baker Street,movie,"Adventure, Animation, Drama",2002,tt0990372,7.8,4532
Ju-on: White Ghost,movie,"Fantasy, Horror",2009,tt1422675,5.8,2686
Silent Wedding,movie,"Comedy, Drama, History",2008,tt1194620,7.8,7232
Cocaine Cowboys 2,movie,"Crime, Documentary, History",2008,tt1176726,6.7,3198
Running Turtle,movie,"Action, Comedy, Crime",2009,tt1517239,6.6,693
That'll Be the Day,movie,"Drama, Music",1973,tt0070788,6.6,1449
Enloquecidas,movie,Comedy,2008,tt0448458,4.6,107
Karla & Katrine,movie,Family,2009,tt1295061,5.7,259
Wild Reeds,movie,Drama,1994,tt0111019,7.3,6988
Christmas in August,movie,"Drama, Romance",1998,tt0140825,7.5,4089
"Everybody He Is Nice, Everybody He Is Beautiful",movie,"Comedy, Music",1972,tt0069397,6.6,669
Daybreak,movie,"Crime, Drama, Romance",1939,tt0031514,7.7,8634
Lan Yu,movie,"Drama, Romance",2001,tt0292066,7.1,3254
The Land That Time Forgot,movie,"Adventure, Fantasy, Sci-Fi",1974,tt0073260,5.6,7652
Formula 17,movie,"Comedy, Romance",2004,tt0420627,6.2,1090
Happy End,movie,"Crime, Drama, Romance",1999,tt0220507,6.7,2347
Stardust,movie,"Drama, Music",1974,tt0072201,6.5,1237
Inception,movie,"Action, Adventure, Sci-Fi",2010,tt1375666,8.8,2691683
Orders to Kill,movie,"Drama, Thriller, War",1958,tt0052033,7.1,825
G.O.R.A.,movie,"Adventure, Comedy, Sci-Fi",2004,tt0384116,8,69448
Circus of Horrors,movie,"Drama, Horror",1960,tt0053717,6,2629
The Good Girls,movie,"Drama, Mystery, Romance",1960,tt0053666,7.2,3322
Don't Touch the Loot,movie,"Crime, Drama",1954,tt0046451,7.7,9193
Demon Warriors,movie,"Action, Fantasy, Sci-Fi",2007,tt1190556,4.2,590
Time of Peace,movie,Drama,2009,tt1223932,6.9,659
Nina Frisk,movie,Comedy,2007,tt0827729,5.1,995
Trailer Park Boys: Countdown to Liquor Day,movie,"Comedy, Crime",2009,tt1337032,7.3,8136
The Bounty Hunter,movie,"Action, Comedy, Romance",2010,tt1038919,5.6,137430
Salt,movie,"Action, Thriller",2010,tt0944835,6.5,337726
The Expendables,movie,"Action, Adventure, Thriller",2010,tt1320253,6.4,373419
The American,movie,"Crime, Drama, Thriller",2010,tt1440728,6.3,104610
The Other Guys,movie,"Action, Comedy, Crime",2010,tt1386588,6.7,299633
The Mechanic,movie,"Action, Crime, Thriller",2011,tt0472399,6.5,178796
Nothing Left to Do but Cry,movie,"Comedy, Fantasy",1984,tt0087814,7.6,7572
Divine Intervention,movie,"Comedy, Drama, Romance",2002,tt0274428,6.6,4118
Hana and Alice,movie,"Comedy, Drama, Romance",2004,tt0407851,7.2,5188
Rider on the Rain,movie,"Crime, Drama, Mystery",1970,tt0064791,6.6,4142
Pool of London,movie,"Crime, Drama",1951,tt0042851,7.1,1348
Rude Boy,movie,"Drama, Music",1980,tt0081441,6.4,1763
Airport 1975,movie,"Action, Drama, Thriller",1974,tt0071110,5.7,12778
She's Gotta Have It,movie,"Comedy, Romance",1986,tt0091939,6.8,17029
Night Boat to Dublin,movie,"Thriller, War",1946,tt0037943,6.2,469
Hachi: A Dog's Tale,movie,"Biography, Drama, Family",2009,tt1028532,8.1,329417
Chloe,movie,"Drama, Mystery, Thriller",2009,tt1352824,6.3,80408
The Bohemian Life,movie,"Comedy, Drama, Romance",1992,tt0105750,7.6,6901
The Swan Princess: The Mystery of the Enchanted Treasure,movie,"Adventure, Animation, Comedy",1998,tt0149215,5.5,2622
Kicking and Screaming,movie,"Comedy, Drama, Romance",1995,tt0113537,6.7,15703
Moonrise,movie,"Crime, Drama, Film-Noir",1948,tt0040607,7,3177
The Day the Earth Caught Fire,movie,"Drama, Romance, Sci-Fi",1961,tt0054790,7.2,6600
Sailor Moon SuperS: The Movie: Black Dream Hole,movie,"Action, Animation, Comedy",1995,tt0112513,7.4,1912
Sir Arne's Treasure,movie,"Drama, History",1919,tt0010247,7.1,1641
Dragon Ball Z: Dead Zone,movie,"Action, Adventure, Animation",1989,tt0142235,6.7,8550
Kamchatka,movie,Drama,2002,tt0320042,7.1,3841
Detective Conan: The Raven Chaser,movie,"Action, Adventure, Animation",2009,tt1343046,7.2,2453
Apaharan,movie,"Action, Crime, Drama",2005,tt0451631,7.4,5429
Detective Conan: The Last Wizard of the Century,movie,"Adventure, Animation, Crime",1999,tt1067920,7.5,3454
Peter Ball,movie,Family,2002,tt0261175,6.2,2441
Wild Chicks in Love,movie,"Comedy, Family, Romance",2006,tt0844463,5.8,790
Jean Charles,movie,"Biography, Drama",2009,tt0989007,6.3,1368
Count Axel,movie,Comedy,2001,tt0237289,5.5,777
Matti: Hell Is for Heroes,movie,"Biography, Comedy, Drama",2006,tt0390245,5.9,4306
Happy End,movie,"Comedy, Drama, Romance",2003,tt0332281,5.3,1663
Le Corbeau,movie,"Crime, Drama, Horror",1943,tt0035753,7.8,11511
Atlantis Interceptors,movie,"Action, Sci-Fi",1983,tt0086135,4.8,2494
The Feather Fairy,movie,"Action, Comedy, Fantasy",1985,tt0089800,7.5,1444
Yessongs,movie,Music,1975,tt0070940,7.5,420
The Weapon,movie,"Crime, Mystery, Thriller",1956,tt0051184,6.2,463
The Jonsson Gang & Dynamite Harry,movie,Comedy,1982,tt0084189,6.1,4451
House of Sand,movie,Drama,2005,tt0373747,7.4,3422
Tony Takitani,movie,Drama,2004,tt0420260,7.2,5145
A Place of One's Own,movie,Drama,2009,tt1562254,6.9,95
Made in U.S.A,movie,"Comedy, Crime, Mystery",1966,tt0060647,6.2,4785
The Incredibly True Adventure of Two Girls in Love,movie,"Comedy, Drama, Romance",1995,tt0113416,6.6,5543
Göta kanal 3 - Kanalkungens hemlighet,movie,Comedy,2009,tt1465485,2.7,1291
The Human Beast,movie,"Crime, Drama",1938,tt0029957,7.5,8737
The Crazies,movie,Horror,2010,tt0455407,6.5,133875
One Hundred Steps,movie,"Biography, Crime, Drama",2000,tt0238891,7.5,6827
The Bloodstained Butterfly,movie,"Mystery, Thriller",1971,tt0067084,6.3,2189
Friends Forever,movie,"Animation, Family",2009,tt1395050,5.6,229
The Man Who Cried,movie,"Drama, Music, Romance",2000,tt0206917,6.1,16857
Faith Like Potatoes,movie,Drama,2006,tt0850667,6.6,3637
Tenebrae,movie,"Horror, Mystery, Thriller",1982,tt0084777,7,29502
In Bed with Santa,movie,Comedy,1999,tt0201265,6.9,9333
Legend Quest: The Legend of La Nahuala,movie,"Animation, Family, Fantasy",2007,tt1003009,6.2,775
The Rooster,movie,"Comedy, Romance",1981,tt0083238,5.9,1118
Restless Natives,movie,"Comedy, Crime",1985,tt0089904,6.8,2103
Easy Money,movie,"Action, Crime, Drama",2010,tt1291652,6.7,20284
Scent of Love,movie,"Drama, Romance",2003,tt0349517,6.3,264
Facing Windows,movie,"Drama, Romance",2003,tt0352343,7.2,12000
Mother,movie,"Crime, Drama, Mystery",2009,tt1216496,7.7,76801
Passport to Pimlico,movie,Comedy,1949,tt0041737,7.1,5614
Warlords of the Deep,movie,"Adventure, Fantasy, Horror",1978,tt0078474,5.5,2967
Lupin the 3rd: The Mystery of Mamo,movie,"Action, Adventure, Animation",1978,tt0078187,6.9,1855
Lilly the Witch: The Dragon and the Magic Book,movie,"Adventure, Comedy, Family",2009,tt1176731,5.2,668
Sune's Summer,movie,"Comedy, Family",1993,tt0108252,7,5314
The Year I Became a Liar,movie,"Comedy, Drama, Family",2009,tt1286159,7.2,2175
Stuart Little 3: Call of the Wild,movie,"Animation, Comedy, Family",2005,tt0472602,4.3,5639
Olsenbanden Junior går under vann,movie,"Comedy, Family",2003,tt0387463,5.1,784
A Midsummer of Love,movie,Comedy,2009,tt1305869,5.4,3504
Comfort and Joy,movie,Comedy,1984,tt0087072,6.6,2482
Fireball,movie,"Action, Adventure, Drama",2009,tt1420771,5,1074
Leningrad Cowboys Meet Moses,movie,"Adventure, Comedy, Music",1994,tt0107384,5.6,1920
Army of Crime,movie,"Drama, History, War",2009,tt1258120,6.7,3662
Bloody New Year,movie,"Comedy, Horror, Mystery",1987,tt0092676,4.5,2507
Sailor Moon S: The Movie - Hearts in Ice,movie,"Action, Animation, Comedy",1994,tt0109277,7.6,2372
Overcoming,movie,"Documentary, Sport",2005,tt0465556,6.4,451
Magic Carpet Ride,movie,"Comedy, Crime",2005,tt0470883,7.4,36552
Chance Pe Dance,movie,"Comedy, Drama, Music",2010,tt1392744,4.8,3214
The Concrete Jungle,movie,"Crime, Drama, Thriller",1960,tt0053740,6.8,1863
Antique,movie,"Comedy, Drama, Romance",2008,tt1205551,6.8,1681
Dr Jekyll & Sister Hyde,movie,"Horror, Sci-Fi",1971,tt0068502,6.6,4215
The Deep End of the Ocean,movie,Drama,1999,tt0120646,6.3,22375
The Lost Son,movie,"Crime, Drama, Romance",1999,tt0144286,6.4,2176
Butterfly,movie,"Drama, War",1999,tt0188030,7.6,10273
Recep Ivedik,movie,Comedy,2008,tt1193516,4.9,30219
Recep Ivedik 2,movie,Comedy,2009,tt1373215,4.6,23907
Palabras encadenadas,movie,"Crime, Drama, Thriller",2003,tt0339489,7,2597
Fear and Trembling,movie,"Comedy, Drama",2003,tt0318725,7,4926
Genesis,movie,Documentary,2004,tt0287457,7.1,1543
With Fire and Sword,movie,"Adventure, Drama, History",1999,tt0128378,7,5741
Love in the City,movie,"Drama, Romance",1953,tt0045504,6.5,1564
Loners,movie,Comedy,2000,tt0219288,7.5,3366
The New Protocol,movie,"Action, Drama, Mystery",2008,tt0926763,6.1,1060
The 317th Platoon,movie,War,1965,tt0058863,7.3,1761
Doraemon: Nobita and the Legend of the Sun King,movie,"Adventure, Animation, Comedy",2000,tt1147513,7.1,1198
My Sweet Little Village,movie,Comedy,1985,tt0090257,7.8,5048
Double Identity,movie,"Action, Crime, Thriller",2009,tt1290400,4.5,2850
Lust for a Vampire,movie,Horror,1971,tt0067367,5.7,3941
Memories of Matsuko,movie,"Comedy, Drama, Musical",2006,tt0768120,7.8,9176
Indian,movie,"Action, Drama, Musical",1996,tt0116630,8.1,15527
The Tree of Wooden Clogs,movie,"Drama, History",1978,tt0077138,7.8,8539
Lupin III: Island of Assassins,movie,"Action, Adventure, Animation",1997,tt0189974,7.2,598
Balibo,movie,"Biography, Drama, History",2009,tt1111876,7,3004
Private Eye,movie,Thriller,2009,tt1483004,6.7,1127
The Sound of Trumpets,movie,Drama,1961,tt0055320,7.9,7244
Steptoe & Son,movie,"Comedy, Romance",1972,tt0069311,6.5,1917
Pédale douce,movie,Comedy,1996,tt0117412,5.8,2007
Queens,movie,"Comedy, Romance",2005,tt0434304,6.5,2232
Czas surferów,movie,"Comedy, Crime",2005,tt0476755,5.9,1441
Skazany na bluesa,movie,"Biography, Drama, Music",2005,tt0476872,6.9,2513
Welcome Mr. Marshall!,movie,Comedy,1953,tt0045554,7.9,5051
Black,movie,Drama,2005,tt0375611,8.1,36936
Detective Conan: Countdown to Heaven,movie,"Action, Animation, Crime",2001,tt1073223,7.6,3323
Carry on Jack,movie,"Adventure, Comedy, Romance",1964,tt0057919,5.9,2714
Carry on Nurse,movie,"Comedy, Romance",1959,tt0051452,6.2,3373
Carry on Sergeant,movie,"Comedy, War",1958,tt0051453,6.3,3160
Carry on Teacher,movie,Comedy,1959,tt0052676,6.2,2805
Carry on Regardless,movie,Comedy,1961,tt0054727,6,2639
Hanbando,movie,"Drama, Mystery, Thriller",2006,tt0473490,4.8,386
Running Wild,movie,"Action, Crime, Drama",2006,tt0485552,6.3,893
Mr. Socrates,movie,"Action, Crime",2005,tt0488762,6.2,505
Typhoon,movie,Action,2005,tt0475750,5.7,1429
Voice,movie,Horror,2005,tt0470967,6.2,1753
The Magnet,movie,"Crime, Drama",2000,tt0245062,5.7,295
Wild Horses,movie,"Comedy, Crime, Drama",1995,tt0112609,7.1,1939
Another Public Enemy,movie,"Action, Drama",2005,tt0433328,6,703
Wishing Stairs,movie,"Drama, Horror",2003,tt0370082,5.8,3408
Phone,movie,"Horror, Mystery, Thriller",2002,tt0323630,6.1,5396
Ask Geliyorum Demez,movie,"Comedy, Romance",2009,tt1523411,5.1,1908
Mixtape,movie,"Comedy, Drama, Family",2021,tt1587420,6.6,4368
Balls,movie,"Comedy, Drama, Family",2010,tt1570966,5.7,3636
"Justice, My Foot!",movie,"Action, Comedy, Crime",1992,tt0105385,6.8,3308
Mall Girls,movie,Drama,2009,tt1499228,5.4,2586
Flic Story,movie,"Crime, Drama, Thriller",1975,tt0072996,6.9,3258
Time You Change,movie,"Biography, Drama, Music",2010,tt1343704,3.1,5775
Gabrielle,movie,"Drama, Romance",2005,tt0435479,6.2,2171
First Name: Carmen,movie,"Crime, Drama, Music",1983,tt0086153,6.3,4752
Do You Like Spring Bear?,movie,"Comedy, Drama, Romance",2003,tt0370360,5.8,324
Doing Hard Time,movie,"Action, Drama",2004,tt0427166,4.8,1913
Get Him to the Greek,movie,"Comedy, Music",2010,tt1226229,6.3,188284
Against the Wind,movie,"Action, Drama, Thriller",1948,tt0040080,6.3,850
Mulan: Rise of a Warrior,movie,"Adventure, Drama, Romance",2009,tt1308138,6.6,7044
Recep Ivedik 3,movie,Comedy,2010,tt1577061,4.3,22315
Heat Wave,movie,"Crime, Drama, Film-Noir",1954,tt0047067,6,886
Solomon Kane,movie,"Action, Adventure, Fantasy",2009,tt0970452,6.1,78945
Paheli,movie,"Comedy, Drama, Fantasy",2005,tt0451850,6.4,14807
Public Enemy,movie,"Action, Crime",2002,tt0306909,7.1,2428
Tidal Wave,movie,"Action, Drama, Sci-Fi",2009,tt1153040,5.5,5473
Tapas,movie,"Comedy, Drama",2005,tt0434382,6.7,2860
The Way Home,movie,Drama,2002,tt0312841,7.7,6119
6ixtynin9,movie,"Comedy, Crime, Thriller",1999,tt0235154,7.2,2481
Cell 211,movie,"Action, Crime, Drama",2009,tt1242422,7.6,72565
The Big Day,movie,"Comedy, Romance",2005,tt0425482,5.3,492
The Girl from Paris,movie,"Comedy, Drama",2001,tt0240149,6.6,2513
Between Calmness and Passion,movie,Romance,2001,tt0291753,6.6,527
Aftermath,movie,Drama,2004,tt0386582,6.8,863
The Valachi Papers,movie,"Crime, Drama",1972,tt0068341,6.4,4800
Twigson,movie,"Adventure, Comedy, Family",2009,tt1245775,5.8,558
Temporary Release,movie,"Comedy, Drama",2007,tt0791244,5.6,704
Lotto,movie,Comedy,2006,tt0466056,5.4,756
Move Me,movie,"Comedy, Drama",2003,tt0344011,6.4,1098
The Wedding Photographer,movie,"Comedy, Drama, Romance",2009,tt1359421,6,4444
Pellet,movie,Drama,2000,tt0243794,7.3,7269
Wanee & Junah,movie,"Drama, Romance",2001,tt0300633,6.8,449
It Takes Two,movie,"Comedy, Family, Romance",1995,tt0113442,6,26765
French Fried Vacation 2,movie,Comedy,1979,tt0078907,7.4,9674
Tony Manero,movie,"Drama, Music",2008,tt1223975,6.8,4656
Starring Maja,movie,"Comedy, Drama, Family",2009,tt1216501,6.3,647
Place Vendôme,movie,"Crime, Drama",1998,tt0119901,6.2,2761
Goodbye Gary Cooper,movie,Drama,2009,tt1298828,6,291
Mammoth,movie,"Drama, Romance",2009,tt1038043,6.8,10641
She's Out of My League,movie,"Comedy, Romance",2010,tt0815236,6.4,149684
14 Blades,movie,"Action, History, Thriller",2010,tt1442571,6.3,8657
Rosa: The Movie,movie,"Comedy, Drama, Family",2007,tt0997260,4.7,529
God Is Brazilian,movie,"Comedy, Drama, Fantasy",2003,tt0350804,6,2639
Duck Season,movie,"Comedy, Drama",2004,tt0407246,7.2,4861
Blind Revenge,movie,"Mystery, Thriller",2009,tt1320236,5.4,1139
Battles Without Honor and Humanity,movie,"Crime, Drama",1973,tt0070246,7.4,4577
Men with Brooms,movie,"Comedy, Drama, Romance",2002,tt0263734,5.9,4814
Dragon Ball Z: Broly - The Legendary Super Saiyan,movie,"Action, Animation, Fantasy",1993,tt0142242,7.4,12797
Mano po 6: A Mother's Love,movie,Drama,2009,tt1488579,6.2,49
Scars of Dracula,movie,Horror,1970,tt0067713,6,6841
"Sorry, If I Love You",movie,Romance,2008,tt1074213,6.1,5579
Bill Hicks: Relentless,movie,"Comedy, Documentary",1992,tt0148668,8.5,2699
Chestnut: Hero of Central Park,movie,"Comedy, Drama, Family",2004,tt0387925,5.8,1626
House of Angels,movie,"Comedy, Drama",1992,tt0105916,6.4,5590
U Pana Boga za miedza,movie,Comedy,2009,tt1368448,6,570
Karthik Calling Karthik,movie,"Drama, Mystery, Romance",2010,tt1373156,7.1,14806
I'm All Right Jack,movie,Comedy,1959,tt0052911,7.1,4595
Death at a Funeral,movie,"Comedy, Drama",2010,tt1321509,5.7,55588
The Back-up Plan,movie,"Comedy, Romance",2010,tt1212436,5.3,53858
The Losers,movie,"Action, Adventure, Comedy",2010,tt0480255,6.2,109560
Mafioso,movie,"Comedy, Crime, Drama",1962,tt0056210,7.6,3154
It Always Rains on Sunday,movie,"Crime, Drama, Romance",1947,tt0040481,7.1,2585
A Man Who Was Superman,movie,"Comedy, Drama",2008,tt1119199,7.2,2316
Nanny McPhee Returns,movie,"Comedy, Family, Fantasy",2010,tt1415283,6.1,38688
Murphy's War,movie,"Drama, War",1971,tt0067458,6.7,4229
Death in the Garden,movie,"Adventure, Crime, Drama",1956,tt0049521,6.7,2745
Strul,movie,"Action, Comedy, Crime",1988,tt0096184,5.9,3013
Brothers: The Return,movie,"Crime, Drama, Thriller",2006,tt0499586,6.6,998
Beware of the Jonsson Gang!,movie,"Comedy, Crime",1981,tt0083276,6.3,4763
The Villain,movie,"Action, Comedy, Crime",2009,tt1194242,6.3,1559
Miao Miao,movie,"Comedy, Drama, Romance",2008,tt0984130,6.3,1234
Cookies,movie,"Comedy, Drama",1975,tt0187044,6.5,1164
Cado dalle nubi,movie,Comedy,2009,tt1526741,6.5,6385
Harishchandrachi Factory,movie,"Biography, Comedy, Drama",2009,tt1524539,8.4,2789
Geronimo: An American Legend,movie,"Drama, History, Western",1993,tt0107004,6.6,14421
The Chef,movie,Drama,2005,tt0452032,5.8,1476
They Came from Beyond Space,movie,"Adventure, Sci-Fi",1967,tt0062360,4.6,2214
Madeline,movie,"Comedy, Family",1998,tt0123987,6,8339
Letters to God,movie,Drama,2010,tt1462054,6.2,5483
Welcome to Sajjanpur,movie,"Comedy, Drama",2008,tt1221139,6.9,3412
Resident Evil: Afterlife,movie,"Action, Horror, Sci-Fi",2010,tt1220634,5.8,183800
Les parasites,movie,"Comedy, Drama",1999,tt0182357,5.6,471
The Farmer's Wife,movie,"Comedy, Drama, Romance",1928,tt0018876,5.8,3294
The Hell of '63,movie,"Adventure, Comedy, Drama",2009,tt1156132,6.2,2507
Flash Point,movie,"Action, Crime, Thriller",2007,tt0992911,6.7,14188
One More Chance,movie,"Drama, Romance",2007,tt1102316,7.5,915
Sarafina!,movie,"Drama, Musical",1992,tt0105316,6.3,2382
East of Shanghai,movie,"Comedy, Drama, Romance",1931,tt0023395,5.7,5167
Champagne,movie,Comedy,1928,tt0018756,5.4,2867
The Crocodiles Strike Back,movie,"Adventure, Family",2010,tt1473352,5.8,1006
Be with You,movie,"Drama, Fantasy, Romance",2004,tt0442268,7.8,5144
State Affairs,movie,"Mystery, Thriller",2009,tt1282156,6.3,693
The Dark House,movie,"Crime, Drama, Thriller",2009,tt1485698,7.3,5397
GTO: The Movie,movie,"Comedy, Drama",1999,tt0315870,6.6,1211
The Little Match Girl,movie,"Drama, Fantasy, Short",1928,tt0019267,7.1,1663
Squeak-squeak,movie,Comedy,1963,tt0057422,6.5,2204
