title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes
Saveart: Recycling Art,movie,Documentary,2015,tt5492626,7.50,19.00
Nyad,movie,Biography,2023,tt5302918,7.10,43113.00
Nyad,movie, Drama,2023,tt5302918,7.10,43113.00
Nyad,movie, Sport,2023,tt5302918,7.10,43113.00
Kamu Tidak Sendiri,movie,Drama,2021,tt16311830,5.60,81.00
Kamu Tidak Sendiri,movie, Thriller,2021,tt16311830,5.60,81.00
Saison Morte,movie,Action,2021,tt14769900,5.20,261.00
Saison Morte,movie, Crime,2021,tt14769900,5.20,261.00
Saison Morte,movie, Mystery,2021,tt14769900,5.20,261.00
Studio 666,movie,Comedy,2022,tt15374070,5.60,16307.00
Studio 666,movie, Horror,2022,tt15374070,5.60,16307.00
Studio 666,movie, Music,2022,tt15374070,5.60,16307.00
Life Is an Eternal Swing,movie,Documentary,2016,tt4359948,7.40,17.00
Padmini,movie,Comedy,2023,tt16077654,6.40,1543.00
Padmini,movie, Drama,2023,tt16077654,6.40,1543.00
Padmini,movie, Family,2023,tt16077654,6.40,1543.00
Szenen meiner Ehe,movie,Documentary,2019,tt11424128,6.80,5.00
The Blue Skies at Your Feet,movie,Romance,2022,tt16732214,5.60,210.00
Freelance,movie,Action,2023,tt15744298,5.50,25160.00
Freelance,movie, Comedy,2023,tt15744298,5.50,25160.00
Cobalt Blue,movie,Drama,2022,tt15314640,6.60,2683.00
Cobalt Blue,movie, Romance,2022,tt15314640,6.60,2683.00
Ikaw,movie,Comedy,2021,tt16210966,5.90,146.00
Ikaw,movie, Drama,2021,tt16210966,5.90,146.00
Ikaw,movie, Romance,2021,tt16210966,5.90,146.00
One for the Road,movie,Comedy,2023,tt28103733,6.60,1250.00
One for the Road,movie, Drama,2023,tt28103733,6.60,1250.00
Requiem,movie,Drama,2001,tt0295563,6.60,49.00
Michael Che: Shame the Devil,movie,Comedy,2021,tt15829666,6.50,1333.00
Ghodwa,movie,Drama,2021,tt14190894,6.30,226.00
Passages,movie,Drama,2023,tt16252698,6.60,13776.00
Passages,movie, Romance,2023,tt16252698,6.60,13776.00
Nagykarácsony,movie,Comedy,2021,tt12847168,6.20,1586.00
Nagykarácsony,movie, Romance,2021,tt12847168,6.20,1586.00
Rustin,movie,Biography,2023,tt14160834,6.50,14140.00
Rustin,movie, Drama,2023,tt14160834,6.50,14140.00
Rustin,movie, History,2023,tt14160834,6.50,14140.00
Violent Night,movie,Action,2022,tt12003946,6.70,114311.00
Violent Night,movie, Comedy,2022,tt12003946,6.70,114311.00
Violent Night,movie, Thriller,2022,tt12003946,6.70,114311.00
Raydio,movie,Drama,2021,tt15743072,6.10,25.00
Anonymously Yours,movie,Drama,2021,tt16088568,5.80,2625.00
Anonymously Yours,movie, Romance,2021,tt16088568,5.80,2625.00
Deep Fear,movie,Action,2023,tt14865406,3.90,15868.00
Deep Fear,movie, Horror,2023,tt14865406,3.90,15868.00
Deep Fear,movie, Thriller,2023,tt14865406,3.90,15868.00
Carlos Ballarta: False Prophet,movie,Comedy,2021,tt15733384,6.70,182.00
Menunggu Bunda,movie,Drama,2021,tt14631978,8.10,23.00
Mind Forward,movie,Documentary,2019,tt13024380,7.20,50.00
Mind Forward,movie, Sci-Fi,2019,tt13024380,7.20,50.00
Mo Amer: Mohammed in Texas,movie,Comedy,2021,tt15845288,6.70,1157.00
Mr. & Mrs. Mahi,movie,Drama,2024,tt16227342,5.90,16009.00
Mr. & Mrs. Mahi,movie, Sport,2024,tt16227342,5.90,16009.00
Trolls Band Together,movie,Adventure,2023,tt14362112,6.00,18301.00
Trolls Band Together,movie, Animation,2023,tt14362112,6.00,18301.00
Trolls Band Together,movie, Comedy,2023,tt14362112,6.00,18301.00
XxxHolic,movie,Adventure,2022,tt16233104,5.00,252.00
XxxHolic,movie, Drama,2022,tt16233104,5.00,252.00
XxxHolic,movie, Fantasy,2022,tt16233104,5.00,252.00
Close,movie,Drama,2022,tt9660502,7.80,43585.00
100 días con la Tata,movie,Documentary,2021,tt15417248,7.80,586.00
Waffles + Mochi: Holiday Feast,movie,Family,2021,tt15863836,5.90,82.00
Nyara: The Kidnapping,movie,Action,2020,tt17516652,6.70,26.00
Nyara: The Kidnapping,movie, Crime,2020,tt17516652,6.70,26.00
Nyara: The Kidnapping,movie, Mystery,2020,tt17516652,6.70,26.00
Siapa Tutup Lampu?,movie,Horror,2021,tt15894150,6.30,25.00
Siapa Tutup Lampu?,movie, Mystery,2021,tt15894150,6.30,25.00
Siapa Tutup Lampu?,movie, Thriller,2021,tt15894150,6.30,25.00
Another Me,movie,Comedy,2022,tt17005404,4.80,162.00
Jim Gaffigan: Comedy Monster,movie,Comedy,2021,tt15907298,6.90,2168.00
Carolin Kebekus: The Last Christmas Special,movie,Comedy,2021,tt15893460,4.80,116.00
Proksi,movie,Action,2021,tt11356812,3.70,52.00
Proksi,movie, Crime,2021,tt11356812,3.70,52.00
Proksi,movie, Thriller,2021,tt11356812,3.70,52.00
Laura's Star,movie,Family,2021,tt11306910,5.90,118.00
Detective Conan: The Bride of Halloween,movie,Action,2022,tt19770970,6.80,2089.00
Detective Conan: The Bride of Halloween,movie, Animation,2022,tt19770970,6.80,2089.00
Detective Conan: The Bride of Halloween,movie, Crime,2022,tt19770970,6.80,2089.00
Jimmy Carr: His Dark Material,movie,Comedy,2021,tt16259786,7.10,6332.00
Flight of the Monarch Butterfly 3D,movie,Documentary,2012,tt2632746,6.50,24.00
Thunivu,movie,Action,2023,tt15163652,6.10,30378.00
Thunivu,movie, Crime,2023,tt15163652,6.10,30378.00
Thunivu,movie, Thriller,2023,tt15163652,6.10,30378.00
Missing Home,movie,Comedy,2022,tt16266336,8.00,2565.00
Missing Home,movie, Drama,2022,tt16266336,8.00,2565.00
Kannai Nambathey,movie,Crime,2023,tt23847184,5.80,859.00
Kannai Nambathey,movie, Drama,2023,tt23847184,5.80,859.00
Kannai Nambathey,movie, Thriller,2023,tt23847184,5.80,859.00
Society of the Snow,movie,Adventure,2023,tt16277242,7.80,162598.00
Society of the Snow,movie, Biography,2023,tt16277242,7.80,162598.00
Society of the Snow,movie, Drama,2023,tt16277242,7.80,162598.00
Magic Mike's Last Dance,movie,Comedy,2023,tt16280138,5.20,18972.00
Magic Mike's Last Dance,movie, Drama,2023,tt16280138,5.20,18972.00
Maamannan,movie,Action,2023,tt20242416,6.70,6084.00
Maamannan,movie, Drama,2023,tt20242416,6.70,6084.00
Maamannan,movie, Thriller,2023,tt20242416,6.70,6084.00
Tengamos la fiesta en paz,movie,Comedy,2021,tt16150052,5.40,110.00
Tengamos la fiesta en paz,movie, Family,2021,tt16150052,5.40,110.00
Tengamos la fiesta en paz,movie, Musical,2021,tt16150052,5.40,110.00
Mili,movie,Drama,2022,tt15257644,6.70,11460.00
Mili,movie, Thriller,2022,tt15257644,6.70,11460.00
Hell Dogs,movie,Action,2022,tt19845414,6.70,2433.00
Hell Dogs,movie, Crime,2022,tt19845414,6.70,2433.00
Hell Dogs,movie, Drama,2022,tt19845414,6.70,2433.00
8 Things That You Don't Know About Men,movie,Comedy,2022,tt16294598,3.80,233.00
8 Things That You Don't Know About Men,movie, Romance,2022,tt16294598,3.80,233.00
Eyang Ti,movie,Drama,2021,tt16403870,7.30,44.00
Fair Play,movie,Drama,2023,tt16304446,6.40,44528.00
Fair Play,movie, Thriller,2023,tt16304446,6.40,44528.00
Por humor a la música,movie,Documentary,2017,tt7614002,6.40,14.00
"Till Then, Hanna!",movie,Drama,2024,tt34504216,6.10,311.00
"Till Then, Hanna!",movie, Romance,2024,tt34504216,6.10,311.00
Gelin Takimi,movie,Comedy,2024,tt32654179,4.10,5157.00
Gelin Takimi,movie, Romance,2024,tt32654179,4.10,5157.00
Maharaja,movie,Action,2024,tt26548265,8.40,69507.00
Maharaja,movie, Crime,2024,tt26548265,8.40,69507.00
Maharaja,movie, Drama,2024,tt26548265,8.40,69507.00
Thangalaan,movie,Action,2024,tt23018924,6.50,6745.00
Thangalaan,movie, Adventure,2024,tt23018924,6.50,6745.00
Thangalaan,movie, Drama,2024,tt23018924,6.50,6745.00
Hot Frosty,movie,Comedy,2024,tt32359447,5.30,14702.00
Hot Frosty,movie, Fantasy,2024,tt32359447,5.30,14702.00
Hot Frosty,movie, Romance,2024,tt32359447,5.30,14702.00
The Estate,movie,Comedy,2022,tt16302202,5.30,6220.00
Death to 2021,movie,Comedy,2021,tt16301388,6.30,16093.00
No Limit,movie,Drama,2022,tt14995258,5.80,4247.00
No Limit,movie, Romance,2022,tt14995258,5.80,4247.00
No Limit,movie, Sport,2022,tt14995258,5.80,4247.00
Screw Mickiewicz,movie,Drama,2024,tt29930759,4.80,848.00
Shabaash Mithu,movie,Biography,2022,tt6265050,5.60,8383.00
Shabaash Mithu,movie, Drama,2022,tt6265050,5.60,8383.00
Shabaash Mithu,movie, Sport,2022,tt6265050,5.60,8383.00
Faithfully Yours,movie,Thriller,2022,tt20119468,5.80,7222.00
A Ranjith Cinema,movie,Thriller,2023,tt13004806,5.00,2686.00
Kondal,movie,Action,2024,tt29929060,5.30,791.00
Kondal,movie, Crime,2024,tt29929060,5.30,791.00
Kondal,movie, Drama,2024,tt29929060,5.30,791.00
Brother in Love 2,movie,Comedy,2021,tt12738164,6.50,4300.00
Haikyu!! The Dumpster Battle,movie,Animation,2024,tt30476486,7.70,6450.00
Haikyu!! The Dumpster Battle,movie, Comedy,2024,tt30476486,7.70,6450.00
Haikyu!! The Dumpster Battle,movie, Drama,2024,tt30476486,7.70,6450.00
Hunting Season,movie,Comedy,2021,tt16148412,4.90,154.00
Curse of the Seven Oceans,movie,Horror,2024,tt32495411,5.60,493.00
Curse of the Seven Oceans,movie, Thriller,2024,tt32495411,5.60,493.00
It Came from the Water,movie,Comedy,2022,tt20426646,5.20,968.00
It Came from the Water,movie, Horror,2022,tt20426646,5.20,968.00
It Came from the Water,movie, Sci-Fi,2022,tt20426646,5.20,968.00
The Rose of Versailles,movie,Animation,2025,tt21996220,5.80,624.00
The Rose of Versailles,movie, Drama,2025,tt21996220,5.80,624.00
The Rose of Versailles,movie, History,2025,tt21996220,5.80,624.00
For Zeko,movie,Adventure,2022,tt15613538,6.30,2087.00
For Zeko,movie, Comedy,2022,tt15613538,6.30,2087.00
For Zeko,movie, Drama,2022,tt15613538,6.30,2087.00
Join or Die,movie,Documentary,2023,tt26081864,6.70,206.00
Ramoncín. Un vida en el filo,movie,Documentary,2017,tt8485426,6.40,39.00
Kleks and the Invention of Filip Shaver,movie,Fantasy,2025,tt34982536,4.20,179.00
Altar Boy,movie,Drama,2021,tt11384314,7.50,17.00
Buried: The 1982 Alpine Meadows Avalanche,movie,Documentary,2021,tt13033424,7.40,1439.00
Power,movie,Documentary,2024,tt30321114,6.10,838.00
Widow Clicquot,movie,Drama,2023,tt3234122,6.30,4150.00
Subservience,movie,Sci-Fi,2024,tt24871974,5.40,28806.00
Subservience,movie, Thriller,2024,tt24871974,5.40,28806.00
Upstream,movie,Drama,2024,tt32121131,7.00,1290.00
Bubble,movie,Action,2022,tt16360006,6.40,8950.00
Bubble,movie, Adventure,2022,tt16360006,6.40,8950.00
Bubble,movie, Animation,2022,tt16360006,6.40,8950.00
Beirut Hold'em,movie,Drama,2022,tt16351548,5.80,112.00
Route 10,movie,Action,2022,tt18500680,4.80,908.00
Route 10,movie, Drama,2022,tt18500680,4.80,908.00
Route 10,movie, Thriller,2022,tt18500680,4.80,908.00
Junoon,movie,Adventure,2021,tt11159908,5.70,312.00
Junoon,movie, Thriller,2021,tt11159908,5.70,312.00
Kilimanjaro: Going for Broke,movie,Documentary,2004,tt3714046,6.60,74.00
Strays,movie,Adventure,2023,tt15153532,6.30,35571.00
Strays,movie, Comedy,2023,tt15153532,6.30,35571.00
Accused,movie,Thriller,2023,tt12648266,6.30,3684.00
The Imaginary,movie,Adventure,2023,tt16369708,6.70,2057.00
The Imaginary,movie, Animation,2023,tt16369708,6.70,2057.00
The Imaginary,movie, Drama,2023,tt16369708,6.70,2057.00
Off Track,movie,Comedy,2022,tt13316790,6.20,2864.00
Off Track,movie, Drama,2022,tt13316790,6.20,2864.00
Off Track,movie, Romance,2022,tt13316790,6.20,2864.00
137 Shots,movie,Crime,2021,tt16379224,6.50,1260.00
137 Shots,movie, Documentary,2021,tt16379224,6.50,1260.00
Sisi & I,movie,Biography,2023,tt14040054,6.40,1117.00
Sisi & I,movie, Comedy,2023,tt14040054,6.40,1117.00
Sisi & I,movie, Drama,2023,tt14040054,6.40,1117.00
Leonor Will Never Die,movie,Action,2022,tt16377714,6.60,885.00
Leonor Will Never Die,movie, Comedy,2022,tt16377714,6.60,885.00
Leonor Will Never Die,movie, Drama,2022,tt16377714,6.60,885.00
Klondike,movie,Drama,2022,tt16315948,6.90,2098.00
Klondike,movie, War,2022,tt16315948,6.90,2098.00
Mars One,movie,Drama,2022,tt16377816,7.40,2443.00
Utama,movie,Drama,2022,tt10984580,7.10,2339.00
Descendant,movie,Documentary,2022,tt16376494,7.10,1519.00
Descendant,movie, History,2022,tt16376494,7.10,1519.00
Downfall: The Case Against Boeing,movie,Documentary,2022,tt11893274,7.40,14210.00
Meltdown: In the Shadow of Nepal's Lost Glaciers,movie,Documentary,2003,tt3714086,6.60,20.00
The Lost King,movie,Biography,2022,tt13421498,6.70,9677.00
The Lost King,movie, Drama,2022,tt13421498,6.70,9677.00
The Martha Mitchell Effect,movie,Documentary,2022,tt16379454,6.60,3025.00
The Martha Mitchell Effect,movie, History,2022,tt16379454,6.60,3025.00
The Martha Mitchell Effect,movie, Short,2022,tt16379454,6.60,3025.00
Warsha,movie,Drama,2022,tt16419812,7.10,428.00
Warsha,movie, Short,2022,tt16419812,7.10,428.00
Your Turn to Kill,movie,Drama,2021,tt15034594,5.10,183.00
Your Turn to Kill,movie, Mystery,2021,tt15034594,5.10,183.00
Double XL,movie,Comedy,2022,tt15614274,4.60,4589.00
Double XL,movie, Drama,2022,tt15614274,4.60,4589.00
"Monica, O My Darling",movie,Comedy,2022,tt15128068,7.40,22600.00
"Monica, O My Darling",movie, Crime,2022,tt15128068,7.40,22600.00
"Monica, O My Darling",movie, Drama,2022,tt15128068,7.40,22600.00
StarBeam: Beaming in the New Year,movie,Animation,2021,tt16112918,5.30,57.00
StarBeam: Beaming in the New Year,movie, Family,2021,tt16112918,5.30,57.00
All for Ella,movie,Comedy,2022,tt15977128,6.00,233.00
All for Ella,movie, Drama,2022,tt15977128,6.00,233.00
All for Ella,movie, Music,2022,tt15977128,6.00,233.00
"The Tunnel to Summer, the Exit of Goodbyes",movie,Animation,2022,tt17382524,7.10,4704.00
"The Tunnel to Summer, the Exit of Goodbyes",movie, Drama,2022,tt17382524,7.10,4704.00
"The Tunnel to Summer, the Exit of Goodbyes",movie, Fantasy,2022,tt17382524,7.10,4704.00
Cem Yilmaz: Diamond Elite Platinum Plus,movie,Comedy,2021,tt16444502,6.60,9978.00
Suzume,movie,Adventure,2022,tt16428256,7.60,54251.00
Suzume,movie, Animation,2022,tt16428256,7.60,54251.00
Suzume,movie, Drama,2022,tt16428256,7.60,54251.00
Chrzciny,movie,Drama,2022,tt11912510,5.90,425.00
The Black Spider,movie,Drama,2022,tt12953604,5.00,344.00
The Black Spider,movie, Thriller,2022,tt12953604,5.00,344.00
The Best Weekend,movie,Comedy,2022,tt16539516,6.10,204.00
Nothing Lasts Forever,movie,Documentary,2022,tt16317380,7.10,1049.00
Talking About the Weather,movie,Drama,2022,tt10779254,6.30,554.00
The Hand of God: Through the Eyes of Sorrentino,movie,Documentary,2021,tt16604332,6.40,140.00
The Hand of God: Through the Eyes of Sorrentino,movie, Short,2021,tt16604332,6.40,140.00
The Infernal Machine,movie,Mystery,2022,tt15275256,5.40,4317.00
The Infernal Machine,movie, Thriller,2022,tt15275256,5.40,4317.00
Nam June Paik: Moon Is the Oldest TV,movie,Biography,2023,tt24079736,6.90,265.00
Nam June Paik: Moon Is the Oldest TV,movie, Documentary,2023,tt24079736,6.90,265.00
Brazen,movie,Crime,2022,tt13978306,4.20,14383.00
Brazen,movie, Drama,2022,tt13978306,4.20,14383.00
Brazen,movie, Mystery,2022,tt13978306,4.20,14383.00
Luccas Neto em: O Hotel Mágico 2,movie,Comedy,2021,tt19769730,3.80,26.00
Aus Liebe zum Mustang,movie,Documentary,2017,tt13641918,7.40,18.00
Making the Witcher: Season 2,movie,Documentary,2021,tt16464142,6.70,226.00
Smyrna,movie,Drama,2021,tt11935566,6.80,3548.00
Smyrna,movie, History,2021,tt11935566,6.80,3548.00
Smyrna,movie, War,2021,tt11935566,6.80,3548.00
Camp Hideout,movie,Comedy,2023,tt14051976,4.30,1148.00
Camp Hideout,movie, Family,2023,tt14051976,4.30,1148.00
Battle of Dunkirk: From Disaster to Triumph,movie,Documentary,2018,tt8015984,7.10,157.00
The Funeral,movie,Horror,2022,tt21404042,4.80,93.00
I Used to Be Funny,movie,Comedy,2023,tt16300138,6.40,4078.00
I Used to Be Funny,movie, Drama,2023,tt16300138,6.40,4078.00
Familien Jul og nissehotellet,movie,Drama,2021,tt15341380,5.20,95.00
Familien Jul og nissehotellet,movie, Family,2021,tt15341380,5.20,95.00
Familien Jul og nissehotellet,movie, Fantasy,2021,tt15341380,5.20,95.00
Bigger Than Africa,movie,Documentary,2018,tt8110440,6.90,77.00
Bigger Than Africa,movie, History,2018,tt8110440,6.90,77.00
Vaathi,movie,Action,2023,tt15427980,7.30,11319.00
Vaathi,movie, Drama,2023,tt15427980,7.30,11319.00
Little Sorcerer,movie,Adventure,2021,tt14633194,4.20,329.00
Little Sorcerer,movie, Animation,2021,tt14633194,4.20,329.00
Little Sorcerer,movie, Family,2021,tt14633194,4.20,329.00
Big Picnic,movie,Comedy,2022,tt16532434,5.40,85.00
Big Picnic,movie, Family,2022,tt16532434,5.40,85.00
The Innocent,movie,Comedy,2022,tt19841734,6.60,4521.00
The Innocent,movie, Crime,2022,tt19841734,6.60,4521.00
The Innocent,movie, Romance,2022,tt19841734,6.60,4521.00
The Wedding Days,movie,Comedy,2022,tt20871388,6.10,1873.00
Govinda Govinda,movie,Comedy,2021,tt16235128,6.60,1098.00
El Paseo 6,movie,Comedy,2021,tt16636178,3.20,253.00
Johnny,movie,Biography,2022,tt15538570,7.10,2901.00
Johnny,movie, Drama,2022,tt15538570,7.10,2901.00
Enam Batang,movie,Drama,2022,tt16970854,8.70,76.00
My Father's Violin,movie,Drama,2022,tt14369276,6.50,4325.00
Heart's Motive,movie,Crime,2023,tt17159128,6.00,144.00
Heart's Motive,movie, Drama,2023,tt17159128,6.00,144.00
Heart's Motive,movie, Mystery,2023,tt17159128,6.00,144.00
Today Is A Beautiful Day,movie,Drama,2021,tt14927306,5.00,58.00
Happy Birthday,movie,Comedy,2022,tt21149558,5.60,600.00
Wrong Place,movie,Action,2022,tt15837458,3.50,5502.00
Wrong Place,movie, Crime,2022,tt15837458,3.50,5502.00
Wrong Place,movie, Thriller,2022,tt15837458,3.50,5502.00
Daiki Tsuneta Tokyo Chaotic,movie,Documentary,2021,tt16781874,7.40,51.00
The Out-Laws,movie,Action,2023,tt11274492,5.40,39675.00
The Out-Laws,movie, Comedy,2023,tt11274492,5.40,39675.00
The Out-Laws,movie, Crime,2023,tt11274492,5.40,39675.00
A Jazzman's Blues,movie,Drama,2022,tt14307536,6.80,4668.00
A Jazzman's Blues,movie, Mystery,2022,tt14307536,6.80,4668.00
A Jazzman's Blues,movie, Romance,2022,tt14307536,6.80,4668.00
Rescued by Ruby,movie,Biography,2022,tt11278476,7.20,12192.00
Rescued by Ruby,movie, Drama,2022,tt11278476,7.20,12192.00
Rescued by Ruby,movie, Family,2022,tt11278476,7.20,12192.00
Mixed by Erry,movie,Comedy,2023,tt16425284,7.10,6331.00
Vse Horosho (It's all good),movie,Comedy,2021,tt16481200,6.90,29.00
Vse Horosho (It's all good),movie, Drama,2021,tt16481200,6.90,29.00
Koniec swiata czyli Kogel Mogel 4,movie,Comedy,2022,tt15939446,3.20,334.00
Chief Daddy 2: Going for Broke,movie,Comedy,2022,tt16760592,3.20,174.00
Part 1,movie,Documentary,2021,tt16516090,6.90,73.00
Part 2,movie,Documentary,2021,tt16516132,6.70,66.00
Som Pla Noi,movie,Comedy,2021,tt16806838,5.10,55.00
Som Pla Noi,movie, Romance,2021,tt16806838,5.10,55.00
Jaifu Story,movie,Comedy,2022,tt19357986,6.50,174.00
Jaifu Story,movie, Romance,2022,tt19357986,6.50,174.00
Death Days,movie,Drama,2022,tt21295266,7.10,7.00
Death Days,movie, Mystery,2022,tt21295266,7.10,7.00
Les Segpa,movie,Comedy,2022,tt19733052,4.00,297.00
Hey Joe,movie,Drama,2024,tt29224327,6.40,376.00
Arini by Love.inc,movie,Action,2022,tt14807346,4.10,120.00
Arini by Love.inc,movie, Drama,2022,tt14807346,4.10,120.00
Arini by Love.inc,movie, Mystery,2022,tt14807346,4.10,120.00
The Breaking Ice,movie,Drama,2023,tt17052842,6.50,1379.00
The Breaking Ice,movie, Romance,2023,tt17052842,6.50,1379.00
Too Cool to Kill,movie,Comedy,2022,tt16254308,6.10,852.00
Next Sohee,movie,Drama,2022,tt19820538,7.20,2008.00
Next Sohee,movie, Thriller,2022,tt19820538,7.20,2008.00
Pulimada,movie,Comedy,2023,tt28337918,5.20,732.00
Pulimada,movie, Crime,2023,tt28337918,5.20,732.00
Pulimada,movie, Drama,2023,tt28337918,5.20,732.00
99.9 Criminal Lawyer: The Movie,movie,Comedy,2021,tt15434284,6.00,170.00
99.9 Criminal Lawyer: The Movie,movie, Crime,2021,tt15434284,6.00,170.00
99.9 Criminal Lawyer: The Movie,movie, Drama,2021,tt15434284,6.00,170.00
Cats in the Museum,movie,Adventure,2023,tt24069962,4.60,609.00
Cats in the Museum,movie, Animation,2023,tt24069962,4.60,609.00
Cats in the Museum,movie, Comedy,2023,tt24069962,4.60,609.00
A Good Son,movie,Comedy,2022,tt18251794,7.60,20.00
A Good Son,movie, Horror,2022,tt18251794,7.60,20.00
The Tinder Swindler,movie,Crime,2022,tt14992922,7.10,75773.00
The Tinder Swindler,movie, Documentary,2022,tt14992922,7.10,75773.00
"One Day, You Will Reach the Sea",movie,Drama,2022,tt16734276,6.40,267.00
The Wonderful Story of Henry Sugar,movie,Adventure,2023,tt16968450,7.40,80935.00
